Salary,YearsCode,EdLevel,RemoteWork,Is_USA
150000.0,8.0,Bachelors,Remote,1
30728.0,50.0,Masters,Hybrid,0
250000.0,35.0,Bachelors,Hybrid,1
87000.0,10.0,Bachelors,Remote,1
82802.0,7.0,Bachelors,Hybrid,0
80000.0,5.0,Bachelors,Remote,1
200000.0,35.0,Masters,Hybrid,1
165000.0,13.0,Masters,In-person,1
113851.0,30.0,Bachelors,Remote,0
55000.0,30.0,Masters,Hybrid,0
67000.0,6.0,Bachelors,In-person,1
80555.0,6.0,Bachelors,Remote,0
24616.0,21.0,Masters,In-person,0
44586.0,4.0,Bachelors,In-person,0
100000.0,40.0,Masters,Remote,1
31195.0,12.0,Bachelors,Hybrid,0
104000.0,10.0,Bachelors,Hybrid,1
134000.0,5.0,Masters,Hybrid,1
100275.0,15.0,Masters,Hybrid,0
96666.0,40.0,Masters,Remote,0
29043.0,12.0,Bachelors,Hybrid,0
39609.0,15.0,Bachelors,Remote,0
78634.0,8.0,Bachelors,Hybrid,1
110827.0,33.0,Masters,Remote,0
81528.0,12.0,Masters,Hybrid,0
30000.0,10.0,Bachelors,Hybrid,0
80555.0,20.0,Bachelors,Hybrid,0
24731.0,7.0,Bachelors,Remote,0
160000.0,34.0,Bachelors,Hybrid,1
110622.0,31.0,Bachelors,Hybrid,0
130000.0,14.0,Bachelors,In-person,1
159924.0,25.0,Masters,Hybrid,0
31687.0,5.0,Bachelors,Remote,0
222000.0,18.0,Masters,Hybrid,1
70063.0,3.0,Bachelors,Hybrid,0
41192.0,17.0,Bachelors,Hybrid,0
43127.0,8.0,Bachelors,Remote,0
180000.0,12.0,Bachelors,Remote,1
21052.0,3.0,Bachelors,Hybrid,0
65000.0,21.0,Bachelors,Remote,0
24202.0,9.0,Bachelors,Remote,0
100000.0,12.0,Bachelors,Hybrid,1
68192.0,18.0,Bachelors,Hybrid,0
110827.0,18.0,Bachelors,Hybrid,0
107406.0,18.0,Masters,Remote,0
126000.0,15.0,Bachelors,Remote,0
80000.0,40.0,Bachelors,Remote,1
62763.0,15.0,Bachelors,Hybrid,0
37120.0,35.0,Bachelors,Remote,0
95000.0,11.0,Bachelors,Hybrid,1
108074.0,4.0,Bachelors,Hybrid,0
100000.0,6.0,Bachelors,Hybrid,1
76465.0,10.0,Masters,In-person,0
175000.0,12.0,Masters,Remote,1
175000.0,13.0,Bachelors,Remote,1
186000.0,35.0,Bachelors,Remote,1
165000.0,43.0,Masters,Remote,1
240000.0,40.0,Bachelors,Remote,1
76328.0,12.0,Bachelors,Hybrid,0
85886.0,32.0,Bachelors,Remote,0
180000.0,38.0,Bachelors,Remote,1
140000.0,28.0,Bachelors,In-person,1
118919.0,24.0,Masters,Hybrid,0
53452.0,47.0,Masters,Remote,0
20000.0,7.0,Bachelors,Remote,1
89189.0,7.0,Masters,Hybrid,0
50000.0,5.0,Bachelors,Remote,1
27973.0,6.0,Bachelors,Remote,0
99099.0,19.0,Masters,Remote,0
110974.0,22.0,Masters,In-person,0
140000.0,12.0,Bachelors,Remote,1
34770.0,10.0,Masters,In-person,0
185000.0,10.0,Bachelors,Remote,1
113834.0,8.0,Masters,Remote,0
92492.0,27.0,Bachelors,Hybrid,0
125525.0,9.0,Bachelors,Hybrid,0
31822.0,6.0,Bachelors,Hybrid,0
66000.0,7.0,Masters,Remote,0
54000.0,23.0,Masters,Hybrid,1
185000.0,50.0,Bachelors,Hybrid,1
99099.0,37.0,Masters,In-person,0
150000.0,8.0,Bachelors,Hybrid,1
43883.0,13.0,Bachelors,Hybrid,0
40406.0,10.0,Bachelors,Remote,0
250000.0,40.0,Masters,In-person,1
175000.0,11.0,Bachelors,Remote,0
26406.0,7.0,Bachelors,Remote,0
44757.0,17.0,Masters,Hybrid,0
122402.0,38.0,Bachelors,In-person,0
180000.0,14.0,Bachelors,Hybrid,1
180000.0,10.0,Masters,In-person,1
68400.0,10.0,Bachelors,Remote,0
128000.0,11.0,Bachelors,Remote,1
100000.0,14.0,Bachelors,Remote,1
20354.0,30.0,Bachelors,Remote,0
220000.0,12.0,Bachelors,In-person,1
199703.0,13.0,Bachelors,Remote,0
190000.0,11.0,Bachelors,In-person,1
114649.0,10.0,Bachelors,Hybrid,0
25458.0,5.0,Bachelors,In-person,0
120000.0,10.0,Masters,Hybrid,1
72693.0,5.0,Bachelors,Remote,0
36518.0,10.0,Bachelors,Hybrid,0
70000.0,5.0,Bachelors,In-person,1
87231.0,12.0,Bachelors,Remote,0
54504.0,10.0,Masters,Remote,0
206220.0,19.0,Masters,Remote,0
185000.0,23.0,Bachelors,Remote,1
180000.0,50.0,Masters,Remote,1
113334.0,13.0,Bachelors,Hybrid,0
78325.0,20.0,Masters,Hybrid,0
99099.0,10.0,Bachelors,In-person,0
70000.0,14.0,Bachelors,Remote,0
90000.0,20.0,Masters,Remote,0
47854.0,24.0,Masters,Remote,0
150000.0,14.0,Bachelors,Hybrid,1
150000.0,24.0,Bachelors,Hybrid,1
49044.0,30.0,Masters,Remote,0
96000.0,16.0,Bachelors,Remote,0
175000.0,23.0,Bachelors,Hybrid,1
70008.0,18.0,Masters,Remote,0
52853.0,4.0,Bachelors,In-person,0
75976.0,8.0,Bachelors,Hybrid,0
172000.0,12.0,Bachelors,In-person,1
29909.0,12.0,Bachelors,Hybrid,0
116000.0,23.0,Bachelors,Remote,1
190000.0,30.0,Masters,Remote,1
240000.0,5.0,Bachelors,Remote,1
120000.0,23.0,Bachelors,In-person,1
89189.0,24.0,Masters,Hybrid,0
95708.0,24.0,Bachelors,Remote,0
75184.0,18.0,Bachelors,Remote,0
170000.0,21.0,Bachelors,In-person,1
225400.0,41.0,Bachelors,Remote,1
44542.0,14.0,Bachelors,In-person,0
167194.0,15.0,Masters,Remote,0
145652.0,20.0,Bachelors,Hybrid,0
132132.0,12.0,Bachelors,Remote,0
152000.0,16.0,Bachelors,Remote,1
180000.0,37.0,Bachelors,Remote,1
225000.0,18.0,Bachelors,Remote,1
66066.0,9.0,Bachelors,Hybrid,0
125000.0,12.0,Masters,Remote,1
127288.0,29.0,Masters,Remote,0
55000.0,15.0,Bachelors,In-person,1
45000.0,9.0,Bachelors,In-person,0
100000.0,15.0,Bachelors,Hybrid,1
110000.0,40.0,Bachelors,Hybrid,1
200000.0,22.0,Bachelors,Remote,1
155000.0,16.0,Bachelors,In-person,1
41392.0,10.0,Bachelors,In-person,0
41392.0,9.0,Bachelors,In-person,0
79279.0,21.0,Bachelors,Remote,0
20607.0,4.0,Bachelors,Remote,0
39947.0,5.0,Bachelors,Hybrid,0
70000.0,4.0,Masters,Hybrid,0
99099.0,12.0,Bachelors,Remote,0
41392.0,5.0,Masters,In-person,0
130000.0,23.0,Bachelors,Remote,1
250000.0,20.0,Bachelors,Hybrid,1
71781.0,15.0,Masters,In-person,0
132132.0,30.0,Bachelors,Remote,0
209000.0,15.0,Bachelors,Hybrid,1
160000.0,13.0,Masters,Remote,0
30549.0,13.0,Masters,In-person,0
45000.0,30.0,Bachelors,Remote,1
98862.0,25.0,Bachelors,Remote,0
102427.0,22.0,Masters,Remote,0
239887.0,20.0,Masters,Remote,0
39640.0,4.0,Bachelors,Hybrid,0
54835.0,11.0,Masters,In-person,0
63997.0,17.0,Bachelors,In-person,0
138000.0,40.0,Bachelors,Remote,1
114855.0,16.0,Bachelors,Remote,0
123360.0,17.0,Masters,Remote,0
69369.0,25.0,Bachelors,Hybrid,0
156000.0,11.0,Bachelors,Hybrid,1
84000.0,11.0,Bachelors,Remote,0
32696.0,10.0,Bachelors,Hybrid,0
53703.0,40.0,Masters,In-person,0
123543.0,24.0,Masters,Remote,0
23582.0,15.0,Bachelors,Remote,0
140000.0,27.0,Bachelors,Remote,1
92369.0,35.0,Masters,Hybrid,0
150000.0,20.0,Bachelors,Remote,1
21189.0,7.0,Bachelors,Hybrid,0
160000.0,14.0,Masters,Remote,0
57334.0,14.0,Masters,Hybrid,0
112457.0,25.0,Bachelors,Hybrid,0
75976.0,19.0,Bachelors,Hybrid,0
120000.0,25.0,Masters,Remote,0
118147.0,40.0,Masters,Hybrid,0
135000.0,9.0,Bachelors,Remote,1
118147.0,6.0,Masters,Hybrid,0
118147.0,22.0,Bachelors,Remote,0
52853.0,12.0,Bachelors,Remote,0
64444.0,18.0,Masters,Remote,0
139900.0,10.0,Bachelors,Hybrid,1
20000.0,10.0,Bachelors,Remote,0
150000.0,17.0,Bachelors,In-person,1
148000.0,40.0,Masters,Remote,1
79786.0,22.0,Bachelors,Hybrid,0
57134.0,30.0,Bachelors,Hybrid,0
35890.0,8.0,Masters,In-person,0
165165.0,35.0,Bachelors,Remote,0
137500.0,6.0,Bachelors,Remote,1
98736.0,11.0,Masters,Remote,0
118919.0,26.0,Bachelors,Remote,0
145345.0,34.0,Bachelors,Remote,0
200000.0,23.0,Bachelors,Hybrid,1
47568.0,9.0,Masters,Hybrid,0
244248.0,21.0,Bachelors,Remote,0
90000.0,5.0,Bachelors,In-person,1
35890.0,11.0,Bachelors,Hybrid,0
51443.0,10.0,Masters,Hybrid,0
166320.0,9.0,Masters,Hybrid,0
35645.0,17.0,Bachelors,Remote,0
26320.0,12.0,Masters,In-person,0
166000.0,12.0,Bachelors,Remote,1
23927.0,13.0,Masters,In-person,0
38283.0,12.0,Bachelors,Hybrid,0
79279.0,21.0,Bachelors,Hybrid,0
21534.0,9.0,Bachelors,In-person,0
96666.0,19.0,Bachelors,Remote,0
70675.0,25.0,Bachelors,Hybrid,0
42962.0,10.0,Bachelors,Hybrid,0
123517.0,25.0,Masters,Hybrid,0
62296.0,15.0,Masters,Remote,0
70063.0,16.0,Bachelors,Hybrid,0
77064.0,18.0,Bachelors,Remote,0
45111.0,14.0,Masters,Hybrid,0
60000.0,10.0,Bachelors,In-person,1
29909.0,6.0,Masters,Remote,0
60000.0,12.0,Bachelors,Remote,0
38283.0,13.0,Bachelors,In-person,0
47854.0,17.0,Bachelors,Remote,0
118265.0,6.0,Bachelors,Hybrid,0
95040.0,8.0,Bachelors,In-person,0
22731.0,14.0,Bachelors,Hybrid,0
49407.0,10.0,Bachelors,Remote,0
86093.0,36.0,Bachelors,Hybrid,0
33879.0,43.0,Masters,In-person,0
51507.0,15.0,Bachelors,Hybrid,0
35000.0,27.0,Bachelors,Remote,0
99099.0,10.0,Bachelors,Remote,0
74239.0,8.0,Masters,Remote,0
100962.0,14.0,Masters,Remote,0
87000.0,11.0,Masters,Remote,0
30000.0,8.0,Bachelors,Remote,0
140000.0,26.0,Bachelors,Hybrid,1
55278.0,10.0,Bachelors,Hybrid,0
60809.0,34.0,Masters,Hybrid,0
79894.0,35.0,Bachelors,Hybrid,0
114559.0,16.0,Bachelors,In-person,0
72000.0,3.0,Masters,Remote,0
74110.0,25.0,Masters,Remote,0
35890.0,7.0,Bachelors,Remote,0
30933.0,9.0,Masters,In-person,0
60927.0,22.0,Bachelors,In-person,0
35890.0,10.0,Bachelors,Remote,0
111417.0,2.0,Masters,In-person,0
181732.0,12.0,Masters,Hybrid,0
39640.0,5.0,Masters,Hybrid,0
32712.0,5.0,Masters,Remote,0
144842.0,10.0,Bachelors,Hybrid,0
49622.0,10.0,Masters,Remote,0
82703.0,24.0,Masters,Remote,0
123732.0,16.0,Masters,Remote,0
50773.0,8.0,Bachelors,In-person,0
64444.0,12.0,Bachelors,Hybrid,0
75184.0,48.0,Masters,Hybrid,0
118147.0,40.0,Masters,Hybrid,0
170000.0,16.0,Bachelors,Hybrid,1
31822.0,6.0,Bachelors,Hybrid,0
130305.0,14.0,Bachelors,Hybrid,0
107406.0,35.0,Masters,Remote,0
79617.0,10.0,Masters,Hybrid,0
40000.0,6.0,Masters,Remote,0
28059.0,9.0,Bachelors,Hybrid,0
77332.0,28.0,Bachelors,Hybrid,0
88862.0,9.0,Masters,Remote,0
28712.0,15.0,Bachelors,Remote,0
103110.0,20.0,Masters,Remote,0
72001.0,7.0,Masters,In-person,0
35890.0,20.0,Masters,Hybrid,0
63526.0,8.0,Bachelors,Hybrid,0
59073.0,35.0,Masters,Remote,0
29000.0,10.0,Bachelors,Remote,0
28712.0,15.0,Masters,In-person,0
91295.0,22.0,Masters,Hybrid,0
49407.0,16.0,Bachelors,Hybrid,0
110380.0,20.0,Bachelors,Hybrid,0
91295.0,25.0,Bachelors,Hybrid,0
27926.0,6.0,Masters,Hybrid,0
108280.0,22.0,Bachelors,Hybrid,0
46185.0,10.0,Bachelors,Hybrid,0
21481.0,10.0,Bachelors,Remote,0
45111.0,13.0,Masters,Hybrid,0
52166.0,24.0,Masters,Hybrid,0
64444.0,10.0,Masters,Remote,0
60000.0,37.0,Masters,Remote,0
56072.0,9.0,Masters,Hybrid,0
92653.0,12.0,Masters,Remote,0
114649.0,6.0,Bachelors,Remote,0
89281.0,14.0,Masters,Hybrid,0
115800.0,13.0,Bachelors,Remote,0
161109.0,7.0,Bachelors,Hybrid,0
99581.0,14.0,Bachelors,Remote,0
131400.0,10.0,Masters,Remote,0
38666.0,8.0,Masters,Hybrid,0
82582.0,35.0,Bachelors,Remote,0
29909.0,10.0,Bachelors,In-person,0
48333.0,10.0,Masters,Hybrid,0
128887.0,20.0,Masters,Remote,0
40814.0,3.0,Masters,Remote,0
29644.0,8.0,Bachelors,Hybrid,0
75184.0,8.0,Bachelors,Hybrid,0
82582.0,11.0,Bachelors,In-person,0
33792.0,10.0,Bachelors,Remote,0
70656.0,18.0,Masters,Remote,0
30267.0,10.0,Bachelors,Hybrid,0
57325.0,10.0,Bachelors,Hybrid,0
250000.0,16.0,Bachelors,Hybrid,1
96666.0,5.0,Bachelors,Remote,0
35444.0,12.0,Masters,In-person,0
34338.0,3.0,Bachelors,Hybrid,0
64444.0,20.0,Masters,Hybrid,0
108480.0,11.0,Bachelors,Hybrid,0
59073.0,40.0,Masters,Remote,0
44818.0,25.0,Masters,Remote,0
85925.0,21.0,Masters,Hybrid,0
29621.0,6.0,Bachelors,Remote,0
35890.0,10.0,Bachelors,Hybrid,0
37796.0,7.0,Bachelors,Hybrid,0
30914.0,3.0,Masters,Remote,0
71962.0,23.0,Masters,Remote,0
53836.0,12.0,Bachelors,Hybrid,0
36266.0,5.0,Bachelors,Hybrid,0
131472.0,24.0,Bachelors,Hybrid,0
56773.0,19.0,Masters,Remote,0
53703.0,15.0,Masters,Hybrid,0
51836.0,8.0,Masters,Remote,0
70000.0,19.0,Masters,Remote,0
44516.0,12.0,Masters,Hybrid,0
41457.0,30.0,Bachelors,Remote,0
129524.0,17.0,Bachelors,In-person,0
35444.0,8.0,Bachelors,Hybrid,0
123517.0,15.0,Masters,Remote,0
38140.0,33.0,Bachelors,Hybrid,0
53703.0,15.0,Masters,In-person,0
118147.0,20.0,Masters,Remote,0
83777.0,12.0,Masters,Hybrid,0
75184.0,9.0,Bachelors,Remote,0
80555.0,8.0,Bachelors,Remote,0
69814.0,15.0,Masters,Remote,0
88993.0,15.0,Bachelors,Hybrid,0
134921.0,8.0,Bachelors,Hybrid,0
38283.0,17.0,Bachelors,Hybrid,0
48333.0,15.0,Masters,Hybrid,0
54000.0,9.0,Masters,Remote,0
85925.0,30.0,Bachelors,Hybrid,0
64444.0,10.0,Masters,Hybrid,0
38237.0,13.0,Masters,Remote,0
42962.0,4.0,Bachelors,Hybrid,0
57999.0,19.0,Masters,In-person,0
26852.0,4.0,Bachelors,Hybrid,0
85925.0,26.0,Bachelors,Remote,0
177153.0,14.0,Masters,Hybrid,0
118147.0,27.0,Masters,Remote,0
54351.0,20.0,Masters,Remote,0
91295.0,20.0,Masters,Remote,0
200000.0,13.0,Bachelors,Hybrid,1
39494.0,9.0,Bachelors,Hybrid,0
92492.0,15.0,Bachelors,Hybrid,0
64444.0,9.0,Bachelors,In-person,0
59073.0,10.0,Masters,Hybrid,0
62546.0,21.0,Masters,Hybrid,0
105258.0,30.0,Masters,Remote,0
26798.0,9.0,Bachelors,Remote,0
90625.0,16.0,Masters,Hybrid,0
42962.0,37.0,Masters,In-person,0
100469.0,23.0,Masters,Hybrid,0
53703.0,25.0,Masters,Hybrid,0
70849.0,9.0,Bachelors,Hybrid,0
24703.0,40.0,Bachelors,Remote,0
67666.0,10.0,Bachelors,Hybrid,0
96666.0,39.0,Masters,Remote,0
60577.0,15.0,Bachelors,Remote,0
139628.0,16.0,Bachelors,Remote,0
77681.0,6.0,Bachelors,Hybrid,0
71407.0,7.0,Bachelors,Remote,0
47000.0,6.0,Masters,Remote,0
79617.0,20.0,Bachelors,Hybrid,0
107406.0,31.0,Bachelors,In-person,0
35890.0,15.0,Masters,In-person,0
107887.0,25.0,Masters,Hybrid,0
59073.0,16.0,Masters,Hybrid,0
26637.0,15.0,Masters,Remote,0
75184.0,16.0,Masters,In-person,0
49493.0,18.0,Bachelors,In-person,0
75184.0,8.0,Masters,Remote,0
75353.0,19.0,Bachelors,Hybrid,0
37026.0,10.0,Bachelors,Hybrid,0
59073.0,10.0,Bachelors,Hybrid,0
54442.0,24.0,Masters,Hybrid,0
97484.0,19.0,Bachelors,Remote,0
178267.0,36.0,Bachelors,Hybrid,0
69744.0,30.0,Masters,Hybrid,0
38666.0,4.0,Bachelors,Hybrid,0
39133.0,12.0,Masters,Hybrid,0
28880.0,8.0,Masters,Remote,0
41611.0,10.0,Bachelors,Hybrid,0
85925.0,16.0,Masters,Remote,0
86613.0,15.0,Masters,Hybrid,0
40814.0,14.0,Masters,Hybrid,0
51555.0,8.0,Bachelors,In-person,0
36654.0,3.0,Bachelors,Hybrid,0
45000.0,17.0,Masters,Remote,0
32954.0,10.0,Masters,Remote,0
48977.0,8.0,Bachelors,In-person,0
50588.0,17.0,Masters,Remote,0
100275.0,10.0,Bachelors,Hybrid,0
101910.0,41.0,Bachelors,Remote,0
49493.0,15.0,Masters,Hybrid,0
85925.0,8.0,Masters,Remote,0
118471.0,8.0,Masters,Remote,0
29621.0,8.0,Masters,Remote,0
95541.0,22.0,Bachelors,Remote,0
91295.0,34.0,Bachelors,Remote,0
75184.0,17.0,Masters,In-person,0
21198.0,12.0,Bachelors,In-person,0
73788.0,12.0,Bachelors,Hybrid,0
150000.0,12.0,Masters,In-person,1
53836.0,11.0,Bachelors,Remote,0
56156.0,12.0,Bachelors,In-person,0
69814.0,24.0,Masters,Hybrid,0
101910.0,25.0,Masters,Remote,0
65152.0,40.0,Masters,Remote,0
134921.0,10.0,Bachelors,Hybrid,0
20447.0,11.0,Bachelors,Hybrid,0
138242.0,26.0,Masters,Hybrid,0
106960.0,9.0,Masters,Hybrid,0
64444.0,12.0,Bachelors,Hybrid,0
29000.0,5.0,Masters,Hybrid,0
85925.0,34.0,Masters,In-person,0
37096.0,8.0,Bachelors,In-person,0
25434.0,14.0,Bachelors,Hybrid,0
95541.0,8.0,Masters,Hybrid,0
64444.0,13.0,Bachelors,Hybrid,0
75184.0,9.0,Bachelors,In-person,0
65331.0,12.0,Masters,Remote,0
55000.0,8.0,Masters,Hybrid,0
112777.0,20.0,Bachelors,Hybrid,0
167125.0,12.0,Masters,Hybrid,0
50621.0,14.0,Masters,Hybrid,0
64444.0,20.0,Masters,Hybrid,0
23927.0,9.0,Bachelors,In-person,0
91295.0,29.0,Masters,Hybrid,0
87536.0,9.0,Bachelors,Hybrid,0
48333.0,7.0,Bachelors,Hybrid,0
128887.0,18.0,Masters,Hybrid,0
105846.0,9.0,Bachelors,In-person,0
75184.0,13.0,Masters,Hybrid,0
96666.0,14.0,Bachelors,Remote,0
62954.0,24.0,Masters,Hybrid,0
105258.0,7.0,Masters,Hybrid,0
96666.0,30.0,Bachelors,Hybrid,0
191990.0,8.0,Bachelors,In-person,0
55000.0,12.0,Masters,Remote,0
34005.0,6.0,Bachelors,Remote,0
164976.0,24.0,Masters,Remote,0
45111.0,7.0,Bachelors,Hybrid,0
60366.0,9.0,Masters,Hybrid,0
90000.0,20.0,Masters,Remote,0
32610.0,25.0,Bachelors,Hybrid,0
104184.0,20.0,Masters,Remote,0
34958.0,2.0,Bachelors,In-person,0
80555.0,14.0,Bachelors,Remote,0
67666.0,19.0,Masters,Remote,0
69814.0,10.0,Bachelors,Hybrid,0
38140.0,14.0,Masters,Hybrid,0
85925.0,24.0,Bachelors,Hybrid,0
106960.0,11.0,Masters,Hybrid,0
37055.0,8.0,Masters,In-person,0
48333.0,9.0,Bachelors,In-person,0
48000.0,5.0,Masters,Remote,0
64178.0,13.0,Masters,Remote,0
37592.0,11.0,Masters,Remote,0
81528.0,28.0,Masters,Remote,0
53703.0,8.0,Masters,In-person,0
107406.0,15.0,Bachelors,Hybrid,0
24000.0,13.0,Masters,Hybrid,0
75184.0,10.0,Masters,Hybrid,0
85925.0,16.0,Bachelors,Hybrid,0
75184.0,36.0,Masters,In-person,0
47072.0,26.0,Bachelors,Hybrid,0
70063.0,10.0,Bachelors,Hybrid,0
68740.0,30.0,Bachelors,Hybrid,0
44586.0,7.0,Masters,In-person,0
247034.0,22.0,Bachelors,Remote,0
27516.0,6.0,Bachelors,Hybrid,0
53488.0,7.0,Bachelors,Remote,0
48333.0,29.0,Masters,Hybrid,0
76467.0,10.0,Bachelors,Remote,0
82802.0,13.0,Bachelors,Remote,0
38666.0,10.0,Masters,Hybrid,0
116803.0,7.0,Masters,Hybrid,0
65518.0,11.0,Masters,Hybrid,0
79481.0,20.0,Bachelors,Hybrid,0
44037.0,7.0,Masters,In-person,0
39544.0,17.0,Bachelors,Hybrid,0
150369.0,17.0,Bachelors,Remote,0
76307.0,12.0,Bachelors,Hybrid,0
32222.0,3.0,Masters,Hybrid,0
59872.0,42.0,Bachelors,Remote,0
120330.0,16.0,Bachelors,Hybrid,0
53703.0,9.0,Bachelors,Remote,0
33907.0,8.0,Bachelors,Hybrid,0
91295.0,11.0,Masters,Hybrid,0
114649.0,21.0,Masters,Hybrid,0
39494.0,15.0,Bachelors,Hybrid,0
85925.0,12.0,Masters,Remote,0
80000.0,8.0,Masters,Hybrid,0
68677.0,10.0,Bachelors,Remote,0
47259.0,4.0,Bachelors,In-person,0
38839.0,19.0,Masters,Remote,0
38666.0,20.0,Masters,Hybrid,0
85925.0,15.0,Masters,Remote,0
102950.0,43.0,Bachelors,Hybrid,0
167125.0,38.0,Masters,Hybrid,0
75184.0,15.0,Masters,Hybrid,0
67516.0,22.0,Bachelors,Remote,0
23629.0,10.0,Masters,Hybrid,0
62503.0,12.0,Masters,Hybrid,0
43938.0,16.0,Masters,Remote,0
77992.0,12.0,Masters,Hybrid,0
90000.0,15.0,Bachelors,Hybrid,0
30933.0,4.0,Masters,In-person,0
90000.0,7.0,Bachelors,Remote,1
39091.0,22.0,Bachelors,In-person,0
42962.0,12.0,Masters,In-person,0
51841.0,11.0,Bachelors,Hybrid,0
112322.0,30.0,Masters,In-person,0
64444.0,10.0,Masters,Hybrid,0
54777.0,4.0,Bachelors,In-person,0
34455.0,14.0,Bachelors,Hybrid,0
44122.0,23.0,Masters,Hybrid,0
42000.0,9.0,Masters,Remote,0
40089.0,11.0,Bachelors,In-person,0
63642.0,20.0,Bachelors,In-person,0
47513.0,8.0,Bachelors,Remote,0
50481.0,10.0,Bachelors,Hybrid,0
64919.0,23.0,Bachelors,Remote,0
126714.0,6.0,Bachelors,In-person,0
169426.0,18.0,Bachelors,Hybrid,0
78617.0,17.0,Masters,In-person,0
108587.0,23.0,Masters,Hybrid,0
58291.0,16.0,Bachelors,Remote,0
98480.0,18.0,Bachelors,Remote,0
46092.0,8.0,Bachelors,In-person,0
47134.0,30.0,Bachelors,Hybrid,0
66242.0,8.0,Bachelors,Remote,0
85350.0,29.0,Bachelors,Hybrid,0
129602.0,17.0,Bachelors,Hybrid,0
64444.0,10.0,Masters,Hybrid,0
88073.0,15.0,Masters,Hybrid,0
69814.0,15.0,Masters,Remote,0
39740.0,18.0,Bachelors,Hybrid,0
38762.0,17.0,Bachelors,Remote,0
101281.0,36.0,Bachelors,In-person,0
85925.0,20.0,Masters,Hybrid,0
210190.0,25.0,Bachelors,Remote,0
26129.0,15.0,Masters,In-person,0
59073.0,14.0,Bachelors,Remote,0
55422.0,10.0,Masters,Hybrid,0
99363.0,9.0,Bachelors,Hybrid,0
23927.0,12.0,Bachelors,In-person,0
52726.0,16.0,Masters,Remote,0
62296.0,15.0,Masters,Hybrid,0
51555.0,5.0,Bachelors,Hybrid,0
85925.0,6.0,Bachelors,Hybrid,0
86355.0,12.0,Masters,Hybrid,0
68789.0,8.0,Masters,Remote,0
32000.0,10.0,Masters,Remote,0
61651.0,11.0,Bachelors,Hybrid,0
56925.0,4.0,Bachelors,Hybrid,0
56051.0,18.0,Masters,Remote,0
109691.0,40.0,Masters,In-person,0
114649.0,11.0,Masters,Hybrid,0
59073.0,13.0,Masters,Hybrid,0
107006.0,17.0,Masters,Remote,0
63370.0,13.0,Masters,Hybrid,0
59073.0,4.0,Bachelors,In-person,0
59073.0,7.0,Masters,Hybrid,0
112309.0,19.0,Masters,Hybrid,0
22942.0,14.0,Bachelors,Hybrid,0
120000.0,15.0,Bachelors,Remote,0
59073.0,26.0,Masters,In-person,0
96666.0,12.0,Masters,Remote,0
83777.0,9.0,Bachelors,Hybrid,0
39479.0,12.0,Masters,Hybrid,0
161109.0,12.0,Masters,Hybrid,0
80555.0,10.0,Masters,Hybrid,0
45111.0,20.0,Bachelors,In-person,0
83777.0,25.0,Bachelors,In-person,0
68278.0,20.0,Masters,Remote,0
161109.0,20.0,Bachelors,Remote,0
86870.0,17.0,Masters,Remote,0
215874.0,24.0,Bachelors,Remote,0
90221.0,12.0,Bachelors,Remote,0
22283.0,6.0,Bachelors,Remote,0
29000.0,17.0,Bachelors,Hybrid,0
102036.0,26.0,Bachelors,In-person,0
111417.0,30.0,Masters,Hybrid,0
53703.0,15.0,Bachelors,Hybrid,0
191082.0,20.0,Masters,Hybrid,0
48333.0,12.0,Masters,Hybrid,0
59073.0,6.0,Bachelors,Hybrid,0
47513.0,8.0,Masters,Hybrid,0
96666.0,18.0,Masters,Hybrid,0
48333.0,10.0,Masters,Hybrid,0
77332.0,14.0,Masters,Remote,0
41888.0,8.0,Masters,Hybrid,0
53400.0,17.0,Masters,Remote,0
67387.0,4.0,Masters,Remote,0
75184.0,5.0,Bachelors,In-person,0
50955.0,11.0,Masters,Hybrid,0
48333.0,8.0,Masters,Hybrid,0
128887.0,21.0,Bachelors,Hybrid,0
45111.0,12.0,Masters,In-person,0
114649.0,34.0,Masters,Remote,0
47733.0,10.0,Bachelors,Hybrid,0
70193.0,13.0,Bachelors,Hybrid,0
108631.0,8.0,Masters,Hybrid,0
64444.0,42.0,Bachelors,Hybrid,0
102950.0,12.0,Bachelors,Remote,0
107406.0,24.0,Bachelors,Hybrid,0
44037.0,17.0,Masters,Hybrid,0
59391.0,12.0,Bachelors,Remote,0
79119.0,7.0,Bachelors,Hybrid,0
41392.0,13.0,Bachelors,Remote,0
57425.0,20.0,Masters,Hybrid,0
50539.0,6.0,Masters,In-person,0
57461.0,14.0,Bachelors,In-person,0
161905.0,22.0,Bachelors,Hybrid,0
25777.0,12.0,Bachelors,Remote,0
160000.0,11.0,Bachelors,Remote,1
89000.0,5.0,Bachelors,Remote,1
42962.0,4.0,Masters,In-person,0
121018.0,21.0,Bachelors,Remote,0
149745.0,10.0,Masters,In-person,0
73839.0,15.0,Masters,In-person,0
128887.0,30.0,Masters,Hybrid,0
73036.0,10.0,Masters,Hybrid,0
68740.0,15.0,Masters,Remote,0
35890.0,9.0,Bachelors,Remote,0
32222.0,5.0,Masters,Hybrid,0
57230.0,25.0,Masters,Remote,0
114649.0,8.0,Bachelors,Remote,0
118483.0,6.0,Masters,Remote,0
60000.0,10.0,Bachelors,Remote,0
102046.0,13.0,Masters,Remote,0
85925.0,13.0,Bachelors,In-person,0
33296.0,6.0,Bachelors,Hybrid,0
